2026-06-21 04:19:34,321 - INFO - 输出目录: results/hamt_deep_20260621_041934
2026-06-21 04:19:34,321 - INFO - 配置文件: configs/three_phase.yaml
2026-06-21 04:19:34,321 - INFO - GPU: 0
2026-06-21 04:19:34,321 - INFO - 
============================================================
2026-06-21 04:19:34,321 - INFO - 开始 phase1
2026-06-21 04:19:34,321 - INFO - ============================================================
2026-06-21 04:19:34,459 - INFO - 构建 HMAT 模型...
2026-06-21 04:19:35,305 - INFO - 模型参数: 97.6M total, 97.6M trainable
2026-06-21 04:19:37,275 - INFO - 开始训练 Phase: phase1 (15 epochs)
2026-06-21 04:19:37,276 - INFO - Backbone 冻结: 0/175 params (0.0%)
2026-06-21 04:32:08,510 - INFO - Epoch 1, Step 6050, AvgLoss: 2.719330, LR: 8.77e-05, CIoU: 0.9894
2026-06-21 04:32:14,732 - INFO - Epoch 1, Step 6100, AvgLoss: 2.714267, LR: 8.80e-05, CIoU: 0.5448
2026-06-21 04:32:20,988 - INFO - Epoch 1, Step 6150, AvgLoss: 2.709856, LR: 8.88e-05, CIoU: 0.4204
2026-06-21 04:32:27,226 - INFO - Epoch 1, Step 6200, AvgLoss: 2.705400, LR: 8.91e-05, CIoU: 0.6044
2026-06-21 04:32:33,472 - INFO - Epoch 1, Step 6250, AvgLoss: 2.700898, LR: 8.98e-05, CIoU: 0.2797
2026-06-21 04:32:39,703 - INFO - Epoch 1, Step 6300, AvgLoss: 2.695770, LR: 9.02e-05, CIoU: 0.6032
2026-06-21 04:32:45,952 - INFO - Epoch 1, Step 6350, AvgLoss: 2.690473, LR: 9.09e-05, CIoU: 0.7129
2026-06-21 04:32:52,220 - INFO - Epoch 1, Step 6400, AvgLoss: 2.686133, LR: 9.16e-05, CIoU: 0.8552
2026-06-21 04:32:58,456 - INFO - Epoch 1, Step 6450, AvgLoss: 2.681881, LR: 9.20e-05, CIoU: 0.3948
2026-06-21 04:33:04,696 - INFO - Epoch 1, Step 6500, AvgLoss: 2.675550, LR: 9.27e-05, CIoU: 0.2482
2026-06-21 04:33:10,932 - INFO - Epoch 1, Step 6550, AvgLoss: 2.671290, LR: 9.31e-05, CIoU: 0.5652
2026-06-21 04:33:17,186 - INFO - Epoch 1, Step 6600, AvgLoss: 2.668855, LR: 9.38e-05, CIoU: 0.5183
2026-06-21 04:33:23,347 - INFO - Epoch 1, Step 6650, AvgLoss: 2.663671, LR: 9.42e-05, CIoU: 0.3796
2026-06-21 04:33:29,525 - INFO - Epoch 1, Step 6700, AvgLoss: 2.658359, LR: 9.49e-05, CIoU: 0.2601
2026-06-21 04:33:35,695 - INFO - Epoch 1, Step 6750, AvgLoss: 2.654093, LR: 9.52e-05, CIoU: 0.4438
2026-06-21 04:33:41,864 - INFO - Epoch 1, Step 6800, AvgLoss: 2.648950, LR: 9.60e-05, CIoU: 0.5387
2026-06-21 04:33:48,058 - INFO - Epoch 1, Step 6850, AvgLoss: 2.646265, LR: 9.67e-05, CIoU: 0.9640
2026-06-21 04:33:54,227 - INFO - Epoch 1, Step 6900, AvgLoss: 2.641552, LR: 9.70e-05, CIoU: 0.6954
2026-06-21 04:34:00,408 - INFO - Epoch 1, Step 6950, AvgLoss: 2.636915, LR: 9.78e-05, CIoU: 0.3328
2026-06-21 04:34:06,568 - INFO - Epoch 1, Step 7000, AvgLoss: 2.632816, LR: 9.81e-05, CIoU: 0.6148
2026-06-21 04:34:12,746 - INFO - Epoch 1, Step 7050, AvgLoss: 2.628113, LR: 9.88e-05, CIoU: 0.3892
2026-06-21 04:34:18,921 - INFO - Epoch 1, Step 7100, AvgLoss: 2.624161, LR: 9.92e-05, CIoU: 0.7261
2026-06-21 04:34:25,102 - INFO - Epoch 1, Step 7150, AvgLoss: 2.619988, LR: 9.99e-05, CIoU: 0.4414
2026-06-21 04:34:31,271 - INFO - Epoch 1, Step 7200, AvgLoss: 2.615927, LR: 1.01e-04, CIoU: 0.7184
2026-06-21 04:34:37,444 - INFO - Epoch 1, Step 7250, AvgLoss: 2.611481, LR: 1.01e-04, CIoU: 0.5913
2026-06-21 04:34:43,621 - INFO - Epoch 1, Step 7300, AvgLoss: 2.607220, LR: 1.02e-04, CIoU: 0.4849
2026-06-21 04:34:49,793 - INFO - Epoch 1, Step 7350, AvgLoss: 2.603436, LR: 1.02e-04, CIoU: 0.8874
2026-06-21 04:34:55,968 - INFO - Epoch 1, Step 7400, AvgLoss: 2.599976, LR: 1.03e-04, CIoU: 0.5363
2026-06-21 04:35:02,127 - INFO - Epoch 1, Step 7450, AvgLoss: 2.595269, LR: 1.03e-04, CIoU: 0.7206
2026-06-21 04:35:08,313 - INFO - Epoch 1, Step 7500, AvgLoss: 2.591200, LR: 1.04e-04, CIoU: 1.2907
2026-06-21 04:35:14,484 - INFO - Epoch 1, Step 7550, AvgLoss: 2.586593, LR: 1.04e-04, CIoU: 0.3465
2026-06-21 04:35:20,665 - INFO - Epoch 1, Step 7600, AvgLoss: 2.582734, LR: 1.05e-04, CIoU: 0.6404
2026-06-21 04:35:26,832 - INFO - Epoch 1, Step 7650, AvgLoss: 2.578946, LR: 1.06e-04, CIoU: 0.8505
